event_id,symbol,usable,reason,gross,p_pre,yield_pct,u_pdr,u_close,u_open,div_check,weekend,p_close_pre,pdr_literature,gap_min,monday,jump_ts,jump_over_div,pdr_overnight_2000,p_overnight_2000,abnormal_overnight_2000,pdr_premarket_0400,p_premarket_0400,abnormal_premarket_0400,pdr_open_0930,p_open_0930,abnormal_open_0930,pdr_open_1000,p_open_1000,abnormal_open_1000,pdr_close_1600,p_close_1600,abnormal_close_1600
rAA-2026-08-11-1,rAA,False,no 1m bars at/after openTime 2026-08-25 in window (0 pre-listing bars dropped),0.1,,,-18.699989318847656,51.630001068115234,53.5,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rACT-2026-08-20-1,rACT,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.24,,,2.958329518636068,49.709999084472656,49.0,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rADC-2026-08-31-1,rADC,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.267,,,0.7490522406074438,73.19999694824219,73.0,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rADI-2026-09-01-1,rADI,True,,1.1,361.945,0.3039135780298112,5.281843705610795,362.1400146484375,356.3299865722656,Yahoo agrees on ex-date and amount (to 3 dp),False,362.205,6.413636363636369,20.0,False,2026-09-01T09:06:00+00:00,2.2318181818181673,0.9409090909090619,360.91,-0.2524713205986573,0.5854545454545503,361.301,-0.0054277583130146745,6.177272727272741,355.15,-1.0790893513503264,10.995454545454518,349.85,-2.618315182552078,6.663636363636349,354.615,-1.241363707834453
rAAON-2026-09-04-1,rAAON,False,no 1m bars at/after openTime 2026-09-07 in window (753 pre-listing bars dropped),0.1,,,0.0,77.9800033569336,77.9800033569336,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rABEV-2026-09-23-1,rABEV,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rABCB-2026-09-30-1,rABCB,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rADC-2026-09-30-1,rADC,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rA-2026-10-06-1,rA,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rABBV-2026-10-15-1,rABBV,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rAEM-2026-06-01-1,rAEM,False,no 1m bars at/after openTime 2026-06-10 in window (0 pre-listing bars dropped),0.45,,,14.73331027560764,183.14999389648438,176.52000427246094,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rAGG-2026-06-01-1,rAGG,False,no 1m bars at/after openTime 2026-06-09 in window (0 pre-listing bars dropped),0.33149,,,1.8703282668783372,99.05999755859375,98.44000244140625,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rAEE-2026-06-09-1,rAEE,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.75,,,0.3466695149739583,107.1500015258789,106.88999938964844,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rADT-2026-06-11-1,rADT,False,no 1m bars at/after openTime 2026-09-11 in window (0 pre-listing bars dropped),0.055,,,0.9090857072310015,6.699999809265137,6.650000095367432,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rAGI-2026-06-11-1,rAGI,False,no 1m bars at/after openTime 2026-09-07 in window (0 pre-listing bars dropped),0.04,,,0.49991607666015625,33.0099983215332,32.9900016784668,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
rADP-2026-06-12-1,rADP,True,,1.7,225.38,0.7542816576448664,0.9353009392233456,225.77000427246094,224.17999267578125,Yahoo agrees on ex-date and amount (to 3 dp),False,225.735,0.7317647058823529,2.0,False,2026-06-12T00:06:00+00:00,5.405882352941175,0.10588235294118048,225.2,-0.05430796400203164,0.0,225.38,0.1546951464397761,0.5229411764705774,224.491,-0.40255831924527197,0.827647058823519,223.973,-0.41562986002274815,-0.5235294117647146,226.27,0.1069988014388068
rAEG-2026-06-15-1,rAEG,False,cash amount basis is UNRESOLVED; gross basis required,,,,,,,not checked,False,,,,False,,,,,,,,,,,,,,,,,
rAIG-2026-06-15-1,rAIG,False,no 1m bars at/after openTime 2026-06-30 in window (0 pre-listing bars dropped),0.5,,,0.67999267578125,75.73999786376953,75.4000015258789,Yahoo agrees on ex-date and amount (to 3 dp),False,,,,False,,,,,,,,,,,,,,,,,
